pressure,414,10.0.0.5,1647707333.7285728,1647707333.7498066,10.0.0.14,1647707333.7703352
pressure,414,10.0.0.5,1647707333.7285728,1647707333.7498066,10.0.0.12,1647707333.770387
pressure,414,10.0.0.5,1647707333.7285728,1647707333.7498066,10.0.0.11,1647707333.770696
pressure,414,10.0.0.5,1647707333.7285728,1647707333.7498066,10.0.0.13,1647707333.7707107
pressure,200,10.0.0.5,1647707333.8289828,1647707333.8495817,10.0.0.13,1647707333.8712327
pressure,200,10.0.0.5,1647707333.8289828,1647707333.8495817,10.0.0.14,1647707333.8712218
pressure,200,10.0.0.5,1647707333.8289828,1647707333.8495817,10.0.0.12,1647707333.8714328
pressure,200,10.0.0.5,1647707333.8289828,1647707333.8495817,10.0.0.11,1647707333.8714504
pressure,57,10.0.0.5,1647707333.9293103,1647707333.9499824,10.0.0.13,1647707333.9703212
pressure,57,10.0.0.5,1647707333.9293103,1647707333.9499824,10.0.0.14,1647707333.9703383
pressure,57,10.0.0.5,1647707333.9293103,1647707333.9499824,10.0.0.11,1647707333.9705145
pressure,57,10.0.0.5,1647707333.9293103,1647707333.9499824,10.0.0.12,1647707333.970514
temperature,214,10.0.0.5,1647707334.0295923,1647707334.0501842,10.0.0.13,1647707334.0710242
temperature,214,10.0.0.5,1647707334.0295923,1647707334.0501842,10.0.0.14,1647707334.0710244
temperature,214,10.0.0.5,1647707334.0295923,1647707334.0501842,10.0.0.12,1647707334.0712345
temperature,214,10.0.0.5,1647707334.0295923,1647707334.0501842,10.0.0.11,1647707334.0712361
temperature,126,10.0.0.5,1647707334.1301565,1647707334.1506565,10.0.0.14,1647707334.171645
temperature,126,10.0.0.5,1647707334.1301565,1647707334.1506565,10.0.0.13,1647707334.1716652
temperature,126,10.0.0.5,1647707334.1301565,1647707334.1506565,10.0.0.11,1647707334.1718338
temperature,126,10.0.0.5,1647707334.1301565,1647707334.1506565,10.0.0.12,1647707334.1718416
temperature,489,10.0.0.5,1647707334.2330334,1647707334.254285,10.0.0.14,1647707334.2747326
temperature,489,10.0.0.5,1647707334.2330334,1647707334.254285,10.0.0.12,1647707334.274753
temperature,489,10.0.0.5,1647707334.2330334,1647707334.254285,10.0.0.13,1647707334.2749445
temperature,489,10.0.0.5,1647707334.2330334,1647707334.254285,10.0.0.11,1647707334.2749445
pressure,20,10.0.0.5,1647707334.3424199,1647707334.3639593,10.0.0.14,1647707334.3851817
pressure,20,10.0.0.5,1647707334.3424199,1647707334.3639593,10.0.0.12,1647707334.385182
pressure,20,10.0.0.5,1647707334.3424199,1647707334.3639593,10.0.0.11,1647707334.3854249
pressure,20,10.0.0.5,1647707334.3424199,1647707334.3639593,10.0.0.13,1647707334.3854249
temperature,326,10.0.0.5,1647707334.4437737,1647707334.4716644,10.0.0.13,1647707334.4930892
temperature,326,10.0.0.5,1647707334.4437737,1647707334.4716644,10.0.0.14,1647707334.4930706
temperature,326,10.0.0.5,1647707334.4437737,1647707334.4716644,10.0.0.12,1647707334.4933083
temperature,326,10.0.0.5,1647707334.4437737,1647707334.4716644,10.0.0.11,1647707334.4933138
pressure,208,10.0.0.5,1647707334.5450768,1647707334.5671,10.0.0.13,1647707334.5889275
pressure,208,10.0.0.5,1647707334.5450768,1647707334.5671,10.0.0.14,1647707334.5889277
pressure,208,10.0.0.5,1647707334.5450768,1647707334.5671,10.0.0.12,1647707334.5891685
pressure,208,10.0.0.5,1647707334.5450768,1647707334.5671,10.0.0.11,1647707334.5891695
pressure,374,10.0.0.5,1647707334.6458347,1647707334.6666195,10.0.0.14,1647707334.6875694
pressure,374,10.0.0.5,1647707334.6458347,1647707334.6666195,10.0.0.12,1647707334.6875694
pressure,374,10.0.0.5,1647707334.6458347,1647707334.6666195,10.0.0.13,1647707334.6877973
pressure,374,10.0.0.5,1647707334.6458347,1647707334.6666195,10.0.0.11,1647707334.6877978
temperature,270,10.0.0.5,1647707334.746213,1647707334.7669463,10.0.0.14,1647707334.7873049
temperature,270,10.0.0.5,1647707334.746213,1647707334.7669463,10.0.0.13,1647707334.7873387
temperature,270,10.0.0.5,1647707334.746213,1647707334.7669463,10.0.0.11,1647707334.7874918
temperature,270,10.0.0.5,1647707334.746213,1647707334.7669463,10.0.0.12,1647707334.7875102
pressure,380,10.0.0.5,1647707334.8499506,1647707334.8715289,10.0.0.14,1647707334.9011264
pressure,380,10.0.0.5,1647707334.8499506,1647707334.8715289,10.0.0.12,1647707334.9011264
pressure,380,10.0.0.5,1647707334.8499506,1647707334.8715289,10.0.0.11,1647707334.9013894
pressure,380,10.0.0.5,1647707334.8499506,1647707334.8715289,10.0.0.13,1647707334.9014084
pressure,234,10.0.0.5,1647707334.9504302,1647707334.9710093,10.0.0.12,1647707334.9916556
pressure,234,10.0.0.5,1647707334.9504302,1647707334.9710093,10.0.0.14,1647707334.9916413
pressure,234,10.0.0.5,1647707334.9504302,1647707334.9710093,10.0.0.11,1647707334.9918704
pressure,234,10.0.0.5,1647707334.9504302,1647707334.9710093,10.0.0.13,1647707334.9918685
pressure,276,10.0.0.5,1647707335.0508585,1647707335.0826318,10.0.0.12,1647707335.1085591
pressure,276,10.0.0.5,1647707335.0508585,1647707335.0826318,10.0.0.11,1647707335.1085594
pressure,276,10.0.0.5,1647707335.0508585,1647707335.0826318,10.0.0.13,1647707335.1088257
pressure,276,10.0.0.5,1647707335.0508585,1647707335.0826318,10.0.0.14,1647707335.1089149
pressure,135,10.0.0.5,1647707335.1519809,1647707335.1749415,10.0.0.11,1647707335.1964583
