temperature,258,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.02128005,0.043009996,0.064290047,0.331000697,0.668999303
altitude,241,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021170139,0.043390036,0.064560175,0.327913289,0.672086711
altitude,83,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021189928,0.043720007,0.064909935,0.326451229,0.673548771
temperature,22,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021289825,0.043460131,0.064749956,0.328800616,0.671199384
altitude,354,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021239996,0.043740034,0.06498003,0.326869593,0.673130407
temperature,131,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021579981,0.043129921,0.064709902,0.333488079,0.666511921
temperature,258,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.02128005,0.043759823,0.065039873,0.327184683,0.672815317
temperature,228,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021640062,0.043089867,0.064729929,0.334313086,0.665686914
temperature,22,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021289825,0.043800116,0.065089941,0.327083188,0.672916812
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021640062,0.043139935,0.064779997,0.334054699,0.665945301
altitude,124,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021490097,0.043649912,0.065140009,0.329906265,0.670093735
temperature,119,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021639824,0.043190002,0.064829826,0.33379426,0.66620574
altitude,270,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021510124,0.043679953,0.065190077,0.329960099,0.670039901
temperature,408,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021729946,0.043110132,0.064840078,0.335131398,0.664868602
altitude,421,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021509886,0.043720007,0.065229893,0.329755038,0.670244962
temperature,198,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.021749973,0.043109894,0.064859867,0.335337926,0.664662074
temperature,131,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021579981,0.043709993,0.065289974,0.330525186,0.669474814
altitude,251,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021620035,0.043720007,0.065340042,0.330884929,0.669115071
temperature,228,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021640062,0.043750048,0.06539011,0.330937849,0.669062151
altitude,241,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021170139,0.044709921,0.06588006,0.321343655,0.678656345
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021640062,0.043789864,0.065429926,0.330736464,0.669263536
altitude,83,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021189928,0.044770002,0.06595993,0.321254554,0.678745446
temperature,119,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021639824,0.043830156,0.06546998,0.330530479,0.669469521
altitude,354,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021239996,0.044770002,0.066009998,0.321769376,0.678230624
altitude,272,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021710157,0.043809891,0.065520048,0.331351365,0.668648635
altitude,124,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021490097,0.044480085,0.065970182,0.325754701,0.674245299
temperature,408,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021729946,0.04384017,0.065570116,0.331400148,0.668599852
altitude,270,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021510124,0.044499874,0.066009998,0.325861608,0.674138392
altitude,375,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.02173996,0.043879986,0.065619946,0.331301094,0.668698906
altitude,421,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021509886,0.044540167,0.066050053,0.325660388,0.674339612
temperature,198,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.021749973,0.043930054,0.065680027,0.331150493,0.668849507
altitude,251,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021620035,0.044530153,0.066150188,0.326832556,0.673167444
altitude,272,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.021710157,0.044359922,0.06607008,0.328592874,0.671407126
temperature,258,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.02128005,0.045140028,0.066420078,0.320385805,0.679614195
altitude,375,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.02173996,0.044339895,0.066079855,0.32899527,0.67100473
temperature,22,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021289825,0.045320034,0.066609859,0.319619732,0.680380268
temperature,131,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021579981,0.044979811,0.066559792,0.324219478,0.675780522
temperature,228,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021640062,0.045160055,0.066800117,0.323952459,0.676047541
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021640062,0.045189857,0.06682992,0.323807995,0.676192005
temperature,119,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021639824,0.04523015,0.066869974,0.323610472,0.676389528
temperature,408,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021729946,0.045140028,0.066869974,0.324958196,0.675041804
temperature,198,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.021749973,0.045109987,0.066859961,0.325306403,0.674693597
temperature,108,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091580153,0.02651,0.118090153,0.775510493,0.224489507
altitude,182,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09168005,0.026870012,0.118550062,0.773344596,0.226655404
temperature,412,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091720104,0.027059793,0.118779898,0.772185412,0.227814588
altitude,372,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091729879,0.027690172,0.119420052,0.76812795,0.23187205
altitude,182,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.09168005,0.027750015,0.119430065,0.767646319,0.232353681
altitude,140,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09175992,0.027729988,0.119489908,0.767930292,0.232069708
altitude,372,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091729879,0.027830124,0.119560003,0.767228813,0.232771187
temperature,209,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091790199,0.02775979,0.11954999,0.767797634,0.232202366
altitude,140,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.09175992,0.027859926,0.119619846,0.767096121,0.232903879
temperature,93,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091809988,0.027760029,0.119570017,0.767834533,0.232165467
altitude,483,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091830015,0.027760029,0.119590044,0.767873412,0.232126588
altitude,483,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091830015,0.027750015,0.11958003,0.767937714,0.232062286
altitude,353,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091849804,0.027810097,0.119659901,0.767590508,0.232409492
altitude,353,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091849804,0.027860165,0.119709969,0.767269468,0.232730532
altitude,302,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091860056,0.027760029,0.119620085,0.767931707,0.232068293
temperature,464,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09187007,0.027879953,0.119750023,0.767182062,0.232817938
altitude,259,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091869831,0.027760029,0.11962986,0.76795067,0.23204933
altitude,302,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091860056,0.027879953,0.119740009,0.767162592,0.232837408
altitude,61,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091840029,0.027750015,0.119590044,0.767957145,0.232042855
altitude,259,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091869831,0.027880192,0.119750023,0.767180071,0.232819929
altitude,20,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091860056,0.027750015,0.119610071,0.767995997,0.232004003
altitude,61,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091840029,0.027859926,0.119699955,0.767251991,0.232748009
altitude,143,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091879845,0.027750015,0.11962986,0.768034375,0.231965625
altitude,20,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091860056,0.027859926,0.119719982,0.767290926,0.232709074
altitude,482,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.091910124,0.02767992,0.119590044,0.768543273,0.231456727
altitude,143,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091879845,0.027860165,0.119740009,0.767327856,0.232672144
altitude,445,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092020035,0.027590036,0.119610071,0.769333501,0.230666499
temperature,358,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091910124,0.027849913,0.119760036,0.76745237,0.23254763
altitude,144,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092039824,0.027580023,0.119619846,0.769436062,0.230563938
altitude,482,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.091910124,0.027849913,0.119760036,0.76745237,0.23254763
altitude,198,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092109919,0.027460098,0.119570017,0.770342942,0.229657058
altitude,445,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092020035,0.027760029,0.119780064,0.768241659,0.231758341
altitude,385,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092140198,0.027400017,0.119540215,0.770788292,0.229211708
altitude,144,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092039824,0.027750015,0.119789839,0.768344164,0.231655836
temperature,57,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092070103,0.027750015,0.119820118,0.768402705,0.231597295
temperature,15,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09209013,0.027740002,0.119830132,0.768505623,0.231494377
altitude,198,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092109919,0.027740002,0.11984992,0.768543845,0.231456155
temperature,149,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092129946,0.027740002,0.119869947,0.768582516,0.231417484
altitude,385,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092140198,0.027740002,0.119880199,0.768602306,0.231397694
temperature,271,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09217,0.027729988,0.119899988,0.768724013,0.231275987
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092210054,0.027809858,0.120019913,0.768289631,0.231710369
temperature,104,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092229843,0.027810097,0.12003994,0.768326302,0.231673698
temperature,203,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09224987,0.027849913,0.120099783,0.768110217,0.231889783
altitude,310,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092610121,0.027559996,0.120170116,0.770658493,0.229341507
temperature,146,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.0927701,0.027420044,0.120190144,0.771861127,0.228138873
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092910051,0.027309895,0.120219946,0.772833914,0.227166086
altitude,310,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092610121,0.027649879,0.12026,0.770082493,0.229917507
altitude,383,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.092999935,0.027240038,0.120239973,0.773452728,0.226547272
altitude,383,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.092999935,0.027280092,0.120280027,0.773195161,0.226804839
altitude,37,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093170166,0.027089834,0.12026,0.774739447,0.225260553
altitude,37,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.093170166,0.027149916,0.120320082,0.774352583,0.225647417
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09326005,0.027040005,0.120300055,0.775228658,0.224771342
altitude,351,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.093379974,0.026930094,0.120310068,0.77616093,0.22383907
altitude,351,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093379974,0.026940107,0.120320082,0.776096334,0.223903666
altitude,88,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.093600035,0.026649952,0.120249987,0.778378753,0.221621247
altitude,34,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.09367013,0.026669979,0.120340109,0.778378303,0.221621697
temperature,108,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.091580153,0.030430079,0.122010231,0.750594042,0.249405958
altitude,52,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.093980074,0.026279926,0.12026,0.781474087,0.218525913
altitude,164,10.0.0.3,1644556151,1644556151,10.0.0.8,1644556151,0.094039917,0.026250124,0.120290041,0.781776415,0.218223585
temperature,412,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.091720104,0.030319929,0.122040033,0.751557515,0.248442485
temperature,209,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.091790199,0.030199766,0.121989965,0.752440571,0.247559429
temperature,93,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.091809988,0.030210018,0.122020006,0.7524175,0.2475825
temperature,108,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.091580153,0.0306499,0.122230053,0.749244153,0.250755847
temperature,464,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09187007,0.030090094,0.121960163,0.753279326,0.246720674
temperature,358,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.091910124,0.029759884,0.121670008,0.755404931,0.244595069
temperature,412,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.091720104,0.03061986,0.122339964,0.749714985,0.250285015
temperature,57,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.092070103,0.029579878,0.121649981,0.756844368,0.243155632
temperature,209,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.091790199,0.030509949,0.122300148,0.750532201,0.249467799
temperature,15,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09209013,0.029599905,0.121690035,0.756759828,0.243240172
temperature,93,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.091809988,0.030580044,0.122390032,0.750142693,0.249857307
temperature,149,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.092129946,0.029540062,0.121670008,0.757211637,0.242788363
temperature,464,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09187007,0.030470133,0.122340202,0.750939329,0.249060671
temperature,271,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09217,0.029459953,0.121629953,0.75779031,0.24220969
temperature,358,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.091910124,0.030139923,0.122050047,0.753052753,0.246947247
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.092210054,0.029459953,0.121670008,0.757870047,0.242129953
temperature,57,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.092070103,0.02986002,0.121930122,0.755105473,0.244894527
temperature,104,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.092229843,0.029460192,0.121690035,0.757907936,0.242092064
temperature,15,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09209013,0.029869795,0.121959925,0.755085165,0.244914835
temperature,203,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09224987,0.029459953,0.121709824,0.757949256,0.242050744
temperature,149,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.092129946,0.029809952,0.121939898,0.755535699,0.244464301
temperature,146,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.0927701,0.028929949,0.121700048,0.762284821,0.237715179
temperature,271,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09217,0.029730082,0.121900082,0.756111061,0.243888939
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.092910051,0.028810024,0.121720076,0.763309182,0.236690818
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.092210054,0.02971983,0.121929884,0.756254754,0.243745246
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09326005,0.028409958,0.121670008,0.766499909,0.233500091
temperature,104,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.092229843,0.029720068,0.121949911,0.756292828,0.243707172
temperature,338,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.093450069,0.028199911,0.121649981,0.768188117,0.231811883
temperature,203,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09224987,0.029720068,0.121969938,0.756332844,0.243667156
temperature,202,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09352994,0.028140068,0.121670008,0.768718121,0.231281879
temperature,146,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.0927701,0.029189825,0.121959925,0.760660519,0.239339481
temperature,499,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.093729973,0.027879953,0.121609926,0.770742782,0.229257218
temperature,335,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.092910051,0.029069901,0.121979952,0.761682965,0.238317035
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.093809843,0.02782011,0.121629953,0.77127254,0.22872746
temperature,350,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09326005,0.028670073,0.121930122,0.764864727,0.235135273
temperature,233,10.0.0.3,1644556151,1644556151,10.0.0.12,1644556151,0.09389019,0.027769804,0.121659994,0.771742517,0.228257483
temperature,338,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.093450069,0.028459787,0.121909857,0.766550564,0.233449436
temperature,202,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09352994,0.028399944,0.121929884,0.767079707,0.232920293
temperature,499,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.093729973,0.028140068,0.121870041,0.769097738,0.230902262
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.093809843,0.028130054,0.121939898,0.769312136,0.230687864
temperature,233,10.0.0.3,1644556151,1644556151,10.0.0.11,1644556151,0.09389019,0.028069973,0.121960163,0.769843101,0.230156899
temperature,338,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093450069,0.066269875,0.159719944,0.585087041,0.414912959
temperature,202,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09352994,0.067359924,0.160889864,0.581328975,0.418671025
altitude,88,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093600035,0.067739964,0.161339998,0.580141538,0.419858462
altitude,34,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09367013,0.067889929,0.161560059,0.579785193,0.420214807
temperature,499,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093729973,0.068030119,0.161760092,0.579438178,0.420561822
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093809843,0.068160057,0.1619699,0.579180718,0.420819282
temperature,233,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.09389019,0.068269968,0.162160158,0.578996661,0.421003339
altitude,52,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.093980074,0.068389893,0.162369967,0.578802077,0.421197923
altitude,164,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094039917,0.068530083,0.16257,0.578458001,0.421541999
temperature,240,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094089985,0.068670034,0.162760019,0.578090279,0.421909721
altitude,171,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094169855,0.068799973,0.162969828,0.577836134,0.422163866
altitude,70,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094230175,0.069000006,0.163230181,0.577284021,0.422715979
temperature,206,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094310045,0.069339991,0.163650036,0.576291015,0.423708985
temperature,431,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094389915,0.069630146,0.164020061,0.575477869,0.424522131
altitude,22,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094449997,0.069890022,0.164340019,0.574723049,0.425276951
altitude,131,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094510078,0.070270061,0.16478014,0.573552605,0.426447395
altitude,446,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094560146,0.070819855,0.165380001,0.571774977,0.428225023
temperature,320,10.0.0.3,1644556151,1644556151,10.0.0.9,1644556151,0.094609976,0.071219921,0.165829897,0.570524239,0.429475761
