altitude,32,10.0.0.34,1647701680.6940637,0,10.0.0.63,1647701681.016999
altitude,432,10.0.0.34,1647701680.7945652,0,10.0.0.63,1647701681.1132426
light,307,10.0.0.34,1647701680.8959048,0,10.0.0.63,1647701681.2146935
light,410,10.0.0.34,1647701680.9961302,0,10.0.0.63,1647701681.3197584
location,245,10.0.0.34,1647701681.1971817,0,10.0.0.63,1647701681.519927
weather,399,10.0.0.34,1647701681.3978992,0,10.0.0.63,1647701681.7216492
humidity,113,10.0.0.34,1647701681.7994978,0,10.0.0.63,1647701682.117449
altitude,290,10.0.0.34,1647701682.0009193,0,10.0.0.63,1647701682.3243525
humidity,86,10.0.0.34,1647701682.2020392,0,10.0.0.63,1647701682.5292628
weather,168,10.0.0.34,1647701682.4035366,0,10.0.0.63,1647701682.723591
altitude,77,10.0.0.34,1647701682.5037918,0,10.0.0.63,1647701682.8232336
altitude,252,10.0.0.34,1647701682.6041386,0,10.0.0.63,1647701682.9250016
light,323,10.0.0.34,1647701682.704466,0,10.0.0.63,1647701683.0250604
humidity,164,10.0.0.34,1647701682.805374,0,10.0.0.63,1647701683.130717
airquality,473,10.0.0.34,1647701682.9061716,0,10.0.0.63,1647701683.2274137
weather,166,10.0.0.34,1647701683.006457,0,10.0.0.63,1647701683.3306513
altitude,396,10.0.0.15,1647701682.728096,1647701682.7910168,10.0.0.62,1647701683.3534248
location,432,10.0.0.15,1647701682.8289008,0,10.0.0.63,1647701683.364016
humidity,175,10.0.0.34,1647701683.1070259,0,10.0.0.63,1647701683.43439
weather,39,10.0.0.34,1647701683.310723,0,10.0.0.63,1647701683.6330535
weather,466,10.0.0.15,1647701683.134969,0,10.0.0.63,1647701683.6538403
humidity,247,10.0.0.34,1647701683.5115285,0,10.0.0.63,1647701683.8321536
airquality,233,10.0.0.15,1647701683.3357224,0,10.0.0.63,1647701683.8515606
location,207,10.0.0.15,1647701683.4360445,0,10.0.0.63,1647701683.9519331
altitude,226,10.0.0.34,1647701683.7129416,0,10.0.0.63,1647701684.028195
airquality,8,10.0.0.34,1647701683.813242,0,10.0.0.63,1647701684.1324296
light,485,10.0.0.15,1647701683.6386433,0,10.0.0.63,1647701684.153802
light,117,10.0.0.34,1647701683.9134617,0,10.0.0.63,1647701684.2352593
light,485,10.0.0.15,1647701683.6386433,1647701683.7022998,10.0.0.62,1647701684.2453113
altitude,380,10.0.0.15,1647701683.8397617,0,10.0.0.63,1647701684.3490977
location,112,10.0.0.34,1647701684.1150398,0,10.0.0.63,1647701684.4426913
altitude,380,10.0.0.15,1647701683.8397617,1647701683.9013922,10.0.0.62,1647701684.4506814
location,253,10.0.0.15,1647701683.9406977,0,10.0.0.63,1647701684.460752
airquality,44,10.0.0.34,1647701684.21573,0,10.0.0.63,1647701684.5419693
humidity,141,10.0.0.34,1647701684.3169644,0,10.0.0.63,1647701684.6415055
light,476,10.0.0.15,1647701684.1411748,0,10.0.0.63,1647701684.6603441
humidity,149,10.0.0.34,1647701684.4172895,0,10.0.0.63,1647701684.7360628
light,476,10.0.0.15,1647701684.1411748,1647701684.2039742,10.0.0.62,1647701684.7560747
airquality,267,10.0.0.15,1647701684.241418,0,10.0.0.63,1647701684.7668521
airquality,85,10.0.0.34,1647701684.6179712,0,10.0.0.63,1647701684.9382915
light,110,10.0.0.15,1647701684.4422176,0,10.0.0.63,1647701684.9652143
humidity,140,10.0.0.34,1647701684.7181845,0,10.0.0.63,1647701685.0375402
light,110,10.0.0.15,1647701684.4422176,1647701684.5034056,10.0.0.62,1647701685.055925
